,ID,Q,Rating,Ctype,CtypeT,CtypeC,Anim,Cpair
520,15,16,7,PhsL,TransL,Csl,base,base
521,15,17,7,Aff,TransL,Csl,ivs,caus
522,15,18,5,Aff,TransL,Csl,ivs,caus
523,15,19,7,Aff,TransL,Csl,ivs,base
524,15,20,6,Aff,TransL,Csl,ivs,base
525,15,21,7,Loc,TransL,NCsl,ivs,caus
526,15,22,7,Loc,TransL,NCsl,ivs,caus
527,15,23,7,Loc,TransL,NCsl,base,caus
528,15,24,7,Loc,TransL,NCsl,base,caus
529,15,25,6,Loc,TransL,NCsl,ivs,base
530,15,26,7,Loc,TransL,NCsl,ivs,base
531,15,27,7,Loc,TransL,NCsl,base,base
532,15,28,7,Loc,TransL,NCsl,base,base
533,15,29,6,Poss,TransL,NCsl,ivs,caus
534,15,30,7,Poss,TransL,NCsl,ivs,caus
535,15,31,7,Poss,TransL,NCsl,base,caus
536,15,32,7,Poss,TransL,NCsl,base,caus
537,15,33,7,Poss,TransL,NCsl,ivs,base
538,15,34,7,Poss,TransL,NCsl,ivs,base
539,15,35,7,Poss,TransL,NCsl,base,base
540,15,36,7,Poss,TransL,NCsl,base,base
541,16,1,7,PhsH,TransH,Csl,ivs,caus
542,16,2,4,PhsH,TransH,Csl,ivs,caus
543,16,3,6,PhsH,TransH,Csl,base,caus
544,16,4,3,PhsH,TransH,Csl,base,caus
545,16,5,5,PhsH,TransH,Csl,ivs,base
546,16,6,6,PhsH,TransH,Csl,ivs,base
547,16,7,4,PhsH,TransH,Csl,base,base
548,16,8,6,PhsH,TransH,Csl,base,base
549,16,9,2,PhsL,TransL,Csl,ivs,caus
550,16,10,3,PhsL,TransL,Csl,ivs,caus
551,16,11,6,PhsL,TransL,Csl,base,caus
552,16,12,5,PhsL,TransL,Csl,base,caus
553,16,13,5,PhsL,TransL,Csl,ivs,base
554,16,14,7,PhsL,TransL,Csl,ivs,base
555,16,15,6,PhsL,TransL,Csl,base,base
556,16,16,5,PhsL,TransL,Csl,base,base
557,16,17,3,Aff,TransL,Csl,ivs,caus
558,16,18,6,Aff,TransL,Csl,ivs,caus
559,16,19,6,Aff,TransL,Csl,ivs,base
560,16,20,7,Aff,TransL,Csl,ivs,base
561,16,21,6,Loc,TransL,NCsl,ivs,caus
562,16,22,7,Loc,TransL,NCsl,ivs,caus
563,16,23,5,Loc,TransL,NCsl,base,caus
564,16,24,7,Loc,TransL,NCsl,base,caus
565,16,25,3,Loc,TransL,NCsl,ivs,base
566,16,26,6,Loc,TransL,NCsl,ivs,base
567,16,27,7,Loc,TransL,NCsl,base,base
568,16,28,7,Loc,TransL,NCsl,base,base
569,16,29,3,Poss,TransL,NCsl,ivs,caus
570,16,30,6,Poss,TransL,NCsl,ivs,caus
571,16,31,6,Poss,TransL,NCsl,base,caus
572,16,32,7,Poss,TransL,NCsl,base,caus
573,16,33,6,Poss,TransL,NCsl,ivs,base
574,16,34,6,Poss,TransL,NCsl,ivs,base
575,16,35,6,Poss,TransL,NCsl,base,base
576,16,36,7,Poss,TransL,NCsl,base,base
577,17,1,7,PhsH,TransH,Csl,ivs,caus
578,17,2,7,PhsH,TransH,Csl,ivs,caus
579,17,3,7,PhsH,TransH,Csl,base,caus
580,17,4,7,PhsH,TransH,Csl,base,caus
581,17,5,7,PhsH,TransH,Csl,ivs,base
582,17,6,7,PhsH,TransH,Csl,ivs,base
583,17,7,7,PhsH,TransH,Csl,base,base
584,17,8,7,PhsH,TransH,Csl,base,base
585,17,9,7,PhsL,TransL,Csl,ivs,caus
586,17,10,7,PhsL,TransL,Csl,ivs,caus
587,17,11,7,PhsL,TransL,Csl,base,caus
588,17,12,7,PhsL,TransL,Csl,base,caus
589,17,13,7,PhsL,TransL,Csl,ivs,base
590,17,14,7,PhsL,TransL,Csl,ivs,base
591,17,15,7,PhsL,TransL,Csl,base,base
592,17,16,7,PhsL,TransL,Csl,base,base
593,17,17,7,Aff,TransL,Csl,ivs,caus
594,17,18,7,Aff,TransL,Csl,ivs,caus
595,17,19,7,Aff,TransL,Csl,ivs,base
596,17,20,7,Aff,TransL,Csl,ivs,base
597,17,21,7,Loc,TransL,NCsl,ivs,caus
598,17,22,7,Loc,TransL,NCsl,ivs,caus
599,17,23,7,Loc,TransL,NCsl,base,caus
600,17,24,7,Loc,TransL,NCsl,base,caus
601,17,25,7,Loc,TransL,NCsl,ivs,base
602,17,26,7,Loc,TransL,NCsl,ivs,base
603,17,27,7,Loc,TransL,NCsl,base,base
604,17,28,7,Loc,TransL,NCsl,base,base
605,17,29,7,Poss,TransL,NCsl,ivs,caus
606,17,30,7,Poss,TransL,NCsl,ivs,caus
607,17,31,7,Poss,TransL,NCsl,base,caus
608,17,32,7,Poss,TransL,NCsl,base,caus
609,17,33,7,Poss,TransL,NCsl,ivs,base
610,17,34,7,Poss,TransL,NCsl,ivs,base
611,17,35,7,Poss,TransL,NCsl,base,base
612,17,36,7,Poss,TransL,NCsl,base,base
613,18,1,7,PhsH,TransH,Csl,ivs,caus
614,18,2,5,PhsH,TransH,Csl,ivs,caus
615,18,3,7,PhsH,TransH,Csl,base,caus
616,18,4,7,PhsH,TransH,Csl,base,caus
617,18,5,5,PhsH,TransH,Csl,ivs,base
618,18,6,4,PhsH,TransH,Csl,ivs,base
619,18,7,7,PhsH,TransH,Csl,base,base
620,18,8,7,PhsH,TransH,Csl,base,base
621,18,9,5,PhsL,TransL,Csl,ivs,caus
622,18,10,3,PhsL,TransL,Csl,ivs,caus
623,18,11,6,PhsL,TransL,Csl,base,caus
624,18,12,5,PhsL,TransL,Csl,base,caus
625,18,13,5,PhsL,TransL,Csl,ivs,base
626,18,14,6,PhsL,TransL,Csl,ivs,base
627,18,15,5,PhsL,TransL,Csl,base,base
628,18,16,7,PhsL,TransL,Csl,base,base
629,18,17,6,Aff,TransL,Csl,ivs,caus
630,18,18,4,Aff,TransL,Csl,ivs,caus
631,18,19,4,Aff,TransL,Csl,ivs,base
632,18,20,6,Aff,TransL,Csl,ivs,base
633,18,21,6,Loc,TransL,NCsl,ivs,caus
634,18,22,6,Loc,TransL,NCsl,ivs,caus
635,18,23,5,Loc,TransL,NCsl,base,caus
636,18,24,7,Loc,TransL,NCsl,base,caus
637,18,25,7,Loc,TransL,NCsl,ivs,base
638,18,26,6,Loc,TransL,NCsl,ivs,base
639,18,27,7,Loc,TransL,NCsl,base,base
640,18,28,5,Loc,TransL,NCsl,base,base
641,18,29,7,Poss,TransL,NCsl,ivs,caus
642,18,30,4,Poss,TransL,NCsl,ivs,caus
643,18,31,5,Poss,TransL,NCsl,base,caus
644,18,32,5,Poss,TransL,NCsl,base,caus
645,18,33,5,Poss,TransL,NCsl,ivs,base
646,18,34,4,Poss,TransL,NCsl,ivs,base
647,18,35,6,Poss,TransL,NCsl,base,base
648,18,36,6,Poss,TransL,NCsl,base,base
649,19,1,7,PhsH,TransH,Csl,ivs,caus
650,19,2,7,PhsH,TransH,Csl,ivs,caus
651,19,3,7,PhsH,TransH,Csl,base,caus
652,19,4,7,PhsH,TransH,Csl,base,caus
653,19,5,7,PhsH,TransH,Csl,ivs,base
654,19,6,7,PhsH,TransH,Csl,ivs,base
655,19,7,7,PhsH,TransH,Csl,base,base
656,19,8,7,PhsH,TransH,Csl,base,base
657,19,9,7,PhsL,TransL,Csl,ivs,caus
658,19,10,7,PhsL,TransL,Csl,ivs,caus
659,19,11,7,PhsL,TransL,Csl,base,caus
660,19,12,7,PhsL,TransL,Csl,base,caus
661,19,13,7,PhsL,TransL,Csl,ivs,base
662,19,14,7,PhsL,TransL,Csl,ivs,base
663,19,15,7,PhsL,TransL,Csl,base,base
664,19,16,7,PhsL,TransL,Csl,base,base
665,19,17,7,Aff,TransL,Csl,ivs,caus
666,19,18,7,Aff,TransL,Csl,ivs,caus
667,19,19,7,Aff,TransL,Csl,ivs,base
668,19,20,7,Aff,TransL,Csl,ivs,base
669,19,21,7,Loc,TransL,NCsl,ivs,caus
670,19,22,7,Loc,TransL,NCsl,ivs,caus
671,19,23,7,Loc,TransL,NCsl,base,caus
672,19,24,7,Loc,TransL,NCsl,base,caus
673,19,25,7,Loc,TransL,NCsl,ivs,base
674,19,26,7,Loc,TransL,NCsl,ivs,base
675,19,27,7,Loc,TransL,NCsl,base,base
676,19,28,7,Loc,TransL,NCsl,base,base
677,19,29,7,Poss,TransL,NCsl,ivs,caus
678,19,30,6,Poss,TransL,NCsl,ivs,caus
679,19,31,7,Poss,TransL,NCsl,base,caus
680,19,32,7,Poss,TransL,NCsl,base,caus
681,19,33,7,Poss,TransL,NCsl,ivs,base
682,19,34,7,Poss,TransL,NCsl,ivs,base
683,19,35,7,Poss,TransL,NCsl,base,base
684,19,36,7,Poss,TransL,NCsl,base,base
685,20,1,6,PhsH,TransH,Csl,ivs,caus
686,20,2,6,PhsH,TransH,Csl,ivs,caus
687,20,3,6,PhsH,TransH,Csl,base,caus
688,20,4,6,PhsH,TransH,Csl,base,caus
689,20,5,4,PhsH,TransH,Csl,ivs,base
690,20,6,3,PhsH,TransH,Csl,ivs,base
691,20,7,6,PhsH,TransH,Csl,base,base
692,20,8,6,PhsH,TransH,Csl,base,base
693,20,9,4,PhsL,TransL,Csl,ivs,caus
694,20,10,5,PhsL,TransL,Csl,ivs,caus
695,20,11,7,PhsL,TransL,Csl,base,caus
696,20,12,6,PhsL,TransL,Csl,base,caus
697,20,13,5,PhsL,TransL,Csl,ivs,base
698,20,14,6,PhsL,TransL,Csl,ivs,base
699,20,15,6,PhsL,TransL,Csl,base,base
700,20,16,6,PhsL,TransL,Csl,base,base
701,20,17,7,Aff,TransL,Csl,ivs,caus
702,20,18,6,Aff,TransL,Csl,ivs,caus
703,20,19,7,Aff,TransL,Csl,ivs,base
704,20,20,6,Aff,TransL,Csl,ivs,base
705,20,21,6,Loc,TransL,NCsl,ivs,caus
706,20,22,6,Loc,TransL,NCsl,ivs,caus
707,20,23,3,Loc,TransL,NCsl,base,caus
708,20,24,6,Loc,TransL,NCsl,base,caus
709,20,25,3,Loc,TransL,NCsl,ivs,base
710,20,26,5,Loc,TransL,NCsl,ivs,base
711,20,27,6,Loc,TransL,NCsl,base,base
712,20,28,6,Loc,TransL,NCsl,base,base
713,20,29,6,Poss,TransL,NCsl,ivs,caus
714,20,30,5,Poss,TransL,NCsl,ivs,caus
715,20,31,6,Poss,TransL,NCsl,base,caus
716,20,32,6,Poss,TransL,NCsl,base,caus
717,20,33,5,Poss,TransL,NCsl,ivs,base
718,20,34,6,Poss,TransL,NCsl,ivs,base
719,20,35,6,Poss,TransL,NCsl,base,base
720,20,36,7,Poss,TransL,NCsl,base,base
721,21,1,7,PhsH,TransH,Csl,ivs,caus
722,21,2,7,PhsH,TransH,Csl,ivs,caus
723,21,3,7,PhsH,TransH,Csl,base,caus
724,21,4,5,PhsH,TransH,Csl,base,caus
725,21,5,6,PhsH,TransH,Csl,ivs,base
726,21,6,7,PhsH,TransH,Csl,ivs,base
727,21,7,2,PhsH,TransH,Csl,base,base
728,21,8,7,PhsH,TransH,Csl,base,base
729,21,9,6,PhsL,TransL,Csl,ivs,caus
730,21,10,4,PhsL,TransL,Csl,ivs,caus
731,21,11,7,PhsL,TransL,Csl,base,caus
732,21,12,5,PhsL,TransL,Csl,base,caus
733,21,13,7,PhsL,TransL,Csl,ivs,base
734,21,14,5,PhsL,TransL,Csl,ivs,base
735,21,15,7,PhsL,TransL,Csl,base,base
736,21,16,7,PhsL,TransL,Csl,base,base
737,21,17,7,Aff,TransL,Csl,ivs,caus
738,21,18,7,Aff,TransL,Csl,ivs,caus
739,21,19,4,Aff,TransL,Csl,ivs,base
740,21,20,3,Aff,TransL,Csl,ivs,base
741,21,21,7,Loc,TransL,NCsl,ivs,caus
742,21,22,7,Loc,TransL,NCsl,ivs,caus
743,21,23,7,Loc,TransL,NCsl,base,caus
744,21,24,7,Loc,TransL,NCsl,base,caus
745,21,25,3,Loc,TransL,NCsl,ivs,base
746,21,26,7,Loc,TransL,NCsl,ivs,base
747,21,27,7,Loc,TransL,NCsl,base,base
748,21,28,7,Loc,TransL,NCsl,base,base
749,21,29,2,Poss,TransL,NCsl,ivs,caus
750,21,30,7,Poss,TransL,NCsl,ivs,caus
751,21,31,7,Poss,TransL,NCsl,base,caus
752,21,32,7,Poss,TransL,NCsl,base,caus
753,21,33,7,Poss,TransL,NCsl,ivs,base
754,21,34,7,Poss,TransL,NCsl,ivs,base
755,21,35,7,Poss,TransL,NCsl,base,base
756,21,36,7,Poss,TransL,NCsl,base,base
757,22,1,7,PhsH,TransH,Csl,ivs,caus
758,22,2,5,PhsH,TransH,Csl,ivs,caus
759,22,3,7,PhsH,TransH,Csl,base,caus
760,22,4,7,PhsH,TransH,Csl,base,caus
761,22,5,6,PhsH,TransH,Csl,ivs,base
762,22,6,7,PhsH,TransH,Csl,ivs,base
763,22,7,7,PhsH,TransH,Csl,base,base
764,22,8,7,PhsH,TransH,Csl,base,base
765,22,9,5,PhsL,TransL,Csl,ivs,caus
766,22,10,5,PhsL,TransL,Csl,ivs,caus
767,22,11,7,PhsL,TransL,Csl,base,caus
768,22,12,5,PhsL,TransL,Csl,base,caus
769,22,13,7,PhsL,TransL,Csl,ivs,base
770,22,14,7,PhsL,TransL,Csl,ivs,base
771,22,15,7,PhsL,TransL,Csl,base,base
772,22,16,7,PhsL,TransL,Csl,base,base
773,22,17,7,Aff,TransL,Csl,ivs,caus
774,22,18,7,Aff,TransL,Csl,ivs,caus
775,22,19,7,Aff,TransL,Csl,ivs,base
776,22,20,6,Aff,TransL,Csl,ivs,base
777,22,21,6,Loc,TransL,NCsl,ivs,caus
778,22,22,7,Loc,TransL,NCsl,ivs,caus
779,22,23,7,Loc,TransL,NCsl,base,caus
780,22,24,7,Loc,TransL,NCsl,base,caus
781,22,25,4,Loc,TransL,NCsl,ivs,base
782,22,26,7,Loc,TransL,NCsl,ivs,base
783,22,27,7,Loc,TransL,NCsl,base,base
784,22,28,7,Loc,TransL,NCsl,base,base
785,22,29,7,Poss,TransL,NCsl,ivs,caus
786,22,30,7,Poss,TransL,NCsl,ivs,caus
787,22,31,7,Poss,TransL,NCsl,base,caus
788,22,32,7,Poss,TransL,NCsl,base,caus
789,22,33,6,Poss,TransL,NCsl,ivs,base
790,22,34,7,Poss,TransL,NCsl,ivs,base
791,22,35,7,Poss,TransL,NCsl,base,base
792,22,36,7,Poss,TransL,NCsl,base,base
793,23,1,6,PhsH,TransH,Csl,ivs,caus
794,23,2,4,PhsH,TransH,Csl,ivs,caus
795,23,3,6,PhsH,TransH,Csl,base,caus
796,23,4,4,PhsH,TransH,Csl,base,caus
797,23,5,5,PhsH,TransH,Csl,ivs,base
798,23,6,6,PhsH,TransH,Csl,ivs,base
799,23,7,6,PhsH,TransH,Csl,base,base
800,23,8,6,PhsH,TransH,Csl,base,base
801,23,9,4,PhsL,TransL,Csl,ivs,caus
802,23,10,3,PhsL,TransL,Csl,ivs,caus
803,23,11,6,PhsL,TransL,Csl,base,caus
804,23,12,3,PhsL,TransL,Csl,base,caus
805,23,13,6,PhsL,TransL,Csl,ivs,base
806,23,14,7,PhsL,TransL,Csl,ivs,base
807,23,15,5,PhsL,TransL,Csl,base,base
808,23,16,6,PhsL,TransL,Csl,base,base
809,23,17,3,Aff,TransL,Csl,ivs,caus
810,23,18,6,Aff,TransL,Csl,ivs,caus
811,23,19,7,Aff,TransL,Csl,ivs,base
812,23,20,5,Aff,TransL,Csl,ivs,base
813,23,21,6,Loc,TransL,NCsl,ivs,caus
814,23,22,3,Loc,TransL,NCsl,ivs,caus
815,23,23,4,Loc,TransL,NCsl,base,caus
816,23,24,7,Loc,TransL,NCsl,base,caus
817,23,25,4,Loc,TransL,NCsl,ivs,base
818,23,26,5,Loc,TransL,NCsl,ivs,base
819,23,27,6,Loc,TransL,NCsl,base,base
820,23,28,6,Loc,TransL,NCsl,base,base
821,23,29,7,Poss,TransL,NCsl,ivs,caus
822,23,30,6,Poss,TransL,NCsl,ivs,caus
823,23,31,5,Poss,TransL,NCsl,base,caus
824,23,32,7,Poss,TransL,NCsl,base,caus
825,23,33,7,Poss,TransL,NCsl,ivs,base
826,23,34,7,Poss,TransL,NCsl,ivs,base
827,23,35,6,Poss,TransL,NCsl,base,base
828,23,36,7,Poss,TransL,NCsl,base,base
829,24,1,4,PhsH,TransH,Csl,ivs,caus
830,24,2,4,PhsH,TransH,Csl,ivs,caus
831,24,3,5,PhsH,TransH,Csl,base,caus
832,24,4,5,PhsH,TransH,Csl,base,caus
833,24,5,6,PhsH,TransH,Csl,ivs,base
834,24,6,6,PhsH,TransH,Csl,ivs,base
835,24,7,4,PhsH,TransH,Csl,base,base
836,24,8,5,PhsH,TransH,Csl,base,base
837,24,9,3,PhsL,TransL,Csl,ivs,caus
838,24,10,4,PhsL,TransL,Csl,ivs,caus
839,24,11,6,PhsL,TransL,Csl,base,caus
840,24,12,6,PhsL,TransL,Csl,base,caus
841,24,13,6,PhsL,TransL,Csl,ivs,base
842,24,14,5,PhsL,TransL,Csl,ivs,base
843,24,15,5,PhsL,TransL,Csl,base,base
844,24,16,3,PhsL,TransL,Csl,base,base
845,24,17,5,Aff,TransL,Csl,ivs,caus
846,24,18,5,Aff,TransL,Csl,ivs,caus
847,24,19,4,Aff,TransL,Csl,ivs,base
848,24,20,6,Aff,TransL,Csl,ivs,base
849,24,21,4,Loc,TransL,NCsl,ivs,caus
850,24,22,6,Loc,TransL,NCsl,ivs,caus
851,24,23,5,Loc,TransL,NCsl,base,caus
852,24,24,6,Loc,TransL,NCsl,base,caus
853,24,25,5,Loc,TransL,NCsl,ivs,base
854,24,26,6,Loc,TransL,NCsl,ivs,base
855,24,27,4,Loc,TransL,NCsl,base,base
856,24,28,6,Loc,TransL,NCsl,base,base
857,24,29,5,Poss,TransL,NCsl,ivs,caus
858,24,30,4,Poss,TransL,NCsl,ivs,caus
859,24,31,5,Poss,TransL,NCsl,base,caus
860,24,32,5,Poss,TransL,NCsl,base,caus
861,24,33,4,Poss,TransL,NCsl,ivs,base
862,24,34,6,Poss,TransL,NCsl,ivs,base
863,24,35,5,Poss,TransL,NCsl,base,base
864,24,36,6,Poss,TransL,NCsl,base,base
865,25,1,6,PhsH,TransH,Csl,ivs,caus
866,25,2,4,PhsH,TransH,Csl,ivs,caus
867,25,3,5,PhsH,TransH,Csl,base,caus
868,25,4,5,PhsH,TransH,Csl,base,caus
869,25,5,6,PhsH,TransH,Csl,ivs,base
870,25,6,5,PhsH,TransH,Csl,ivs,base
871,25,7,3,PhsH,TransH,Csl,base,base
872,25,8,6,PhsH,TransH,Csl,base,base
873,25,9,4,PhsL,TransL,Csl,ivs,caus
874,25,10,4,PhsL,TransL,Csl,ivs,caus
875,25,11,6,PhsL,TransL,Csl,base,caus
876,25,12,4,PhsL,TransL,Csl,base,caus
877,25,13,5,PhsL,TransL,Csl,ivs,base
878,25,14,4,PhsL,TransL,Csl,ivs,base
879,25,15,6,PhsL,TransL,Csl,base,base
880,25,16,6,PhsL,TransL,Csl,base,base
881,25,17,5,Aff,TransL,Csl,ivs,caus
882,25,18,4,Aff,TransL,Csl,ivs,caus
883,25,19,4,Aff,TransL,Csl,ivs,base
884,25,20,6,Aff,TransL,Csl,ivs,base
885,25,21,6,Loc,TransL,NCsl,ivs,caus
886,25,22,5,Loc,TransL,NCsl,ivs,caus
887,25,23,6,Loc,TransL,NCsl,base,caus
888,25,24,6,Loc,TransL,NCsl,base,caus
889,25,25,5,Loc,TransL,NCsl,ivs,base
890,25,26,6,Loc,TransL,NCsl,ivs,base
891,25,27,7,Loc,TransL,NCsl,base,base
892,25,28,5,Loc,TransL,NCsl,base,base
893,25,29,4,Poss,TransL,NCsl,ivs,caus
894,25,30,5,Poss,TransL,NCsl,ivs,caus
895,25,31,6,Poss,TransL,NCsl,base,caus
896,25,32,7,Poss,TransL,NCsl,base,caus
897,25,33,7,Poss,TransL,NCsl,ivs,base
898,25,34,6,Poss,TransL,NCsl,ivs,base
899,25,35,7,Poss,TransL,NCsl,base,base
900,25,36,6,Poss,TransL,NCsl,base,base
901,26,1,2,PhsH,TransH,Csl,ivs,caus
902,26,2,6,PhsH,TransH,Csl,ivs,caus
903,26,3,6,PhsH,TransH,Csl,base,caus
904,26,4,5,PhsH,TransH,Csl,base,caus
905,26,5,6,PhsH,TransH,Csl,ivs,base
906,26,6,6,PhsH,TransH,Csl,ivs,base
907,26,7,5,PhsH,TransH,Csl,base,base
908,26,8,6,PhsH,TransH,Csl,base,base
909,26,9,5,PhsL,TransL,Csl,ivs,caus
910,26,10,3,PhsL,TransL,Csl,ivs,caus
911,26,11,6,PhsL,TransL,Csl,base,caus
912,26,12,5,PhsL,TransL,Csl,base,caus
913,26,13,6,PhsL,TransL,Csl,ivs,base
914,26,14,7,PhsL,TransL,Csl,ivs,base
915,26,15,5,PhsL,TransL,Csl,base,base
916,26,16,5,PhsL,TransL,Csl,base,base
917,26,17,5,Aff,TransL,Csl,ivs,caus
918,26,18,5,Aff,TransL,Csl,ivs,caus
919,26,19,6,Aff,TransL,Csl,ivs,base
920,26,20,6,Aff,TransL,Csl,ivs,base
921,26,21,6,Loc,TransL,NCsl,ivs,caus
922,26,22,6,Loc,TransL,NCsl,ivs,caus
923,26,23,6,Loc,TransL,NCsl,base,caus
924,26,24,7,Loc,TransL,NCsl,base,caus
925,26,25,3,Loc,TransL,NCsl,ivs,base
926,26,26,6,Loc,TransL,NCsl,ivs,base
927,26,27,6,Loc,TransL,NCsl,base,base
928,26,28,6,Loc,TransL,NCsl,base,base
929,26,29,3,Poss,TransL,NCsl,ivs,caus
930,26,30,6,Poss,TransL,NCsl,ivs,caus
931,26,31,7,Poss,TransL,NCsl,base,caus
932,26,32,7,Poss,TransL,NCsl,base,caus
933,26,33,7,Poss,TransL,NCsl,ivs,base
934,26,34,7,Poss,TransL,NCsl,ivs,base
935,26,35,6,Poss,TransL,NCsl,base,base
936,26,36,7,Poss,TransL,NCsl,base,base
937,27,1,6,PhsH,TransH,Csl,ivs,caus
938,27,2,5,PhsH,TransH,Csl,ivs,caus
939,27,3,6,PhsH,TransH,Csl,base,caus
940,27,4,6,PhsH,TransH,Csl,base,caus
941,27,5,6,PhsH,TransH,Csl,ivs,base
942,27,6,6,PhsH,TransH,Csl,ivs,base
943,27,7,6,PhsH,TransH,Csl,base,base
944,27,8,5,PhsH,TransH,Csl,base,base
945,27,9,6,PhsL,TransL,Csl,ivs,caus
946,27,10,6,PhsL,TransL,Csl,ivs,caus
947,27,11,6,PhsL,TransL,Csl,base,caus
948,27,12,6,PhsL,TransL,Csl,base,caus
949,27,13,7,PhsL,TransL,Csl,ivs,base
950,27,14,6,PhsL,TransL,Csl,ivs,base
951,27,15,6,PhsL,TransL,Csl,base,base
952,27,16,6,PhsL,TransL,Csl,base,base
953,27,17,7,Aff,TransL,Csl,ivs,caus
954,27,18,2,Aff,TransL,Csl,ivs,caus
955,27,19,4,Aff,TransL,Csl,ivs,base
956,27,20,6,Aff,TransL,Csl,ivs,base
957,27,21,6,Loc,TransL,NCsl,ivs,caus
958,27,22,6,Loc,TransL,NCsl,ivs,caus
959,27,23,4,Loc,TransL,NCsl,base,caus
960,27,24,6,Loc,TransL,NCsl,base,caus
961,27,25,6,Loc,TransL,NCsl,ivs,base
962,27,26,6,Loc,TransL,NCsl,ivs,base
963,27,27,6,Loc,TransL,NCsl,base,base
964,27,28,7,Loc,TransL,NCsl,base,base
965,27,29,6,Poss,TransL,NCsl,ivs,caus
966,27,30,3,Poss,TransL,NCsl,ivs,caus
967,27,31,6,Poss,TransL,NCsl,base,caus
968,27,32,6,Poss,TransL,NCsl,base,caus
969,27,33,5,Poss,TransL,NCsl,ivs,base
970,27,34,6,Poss,TransL,NCsl,ivs,base
971,27,35,7,Poss,TransL,NCsl,base,base
972,27,36,6,Poss,TransL,NCsl,base,base
973,28,1,7,PhsH,TransH,Csl,ivs,caus
974,28,2,7,PhsH,TransH,Csl,ivs,caus
975,28,3,7,PhsH,TransH,Csl,base,caus
976,28,4,7,PhsH,TransH,Csl,base,caus
977,28,5,7,PhsH,TransH,Csl,ivs,base
978,28,6,7,PhsH,TransH,Csl,ivs,base
979,28,7,7,PhsH,TransH,Csl,base,base
980,28,8,7,PhsH,TransH,Csl,base,base
981,28,9,7,PhsL,TransL,Csl,ivs,caus
982,28,10,7,PhsL,TransL,Csl,ivs,caus
983,28,11,7,PhsL,TransL,Csl,base,caus
984,28,12,6,PhsL,TransL,Csl,base,caus
985,28,13,7,PhsL,TransL,Csl,ivs,base
986,28,14,7,PhsL,TransL,Csl,ivs,base
987,28,15,7,PhsL,TransL,Csl,base,base
988,28,16,7,PhsL,TransL,Csl,base,base
989,28,17,7,Aff,TransL,Csl,ivs,caus
990,28,18,7,Aff,TransL,Csl,ivs,caus
991,28,19,7,Aff,TransL,Csl,ivs,base
992,28,20,7,Aff,TransL,Csl,ivs,base
993,28,21,7,Loc,TransL,NCsl,ivs,caus
994,28,22,7,Loc,TransL,NCsl,ivs,caus
995,28,23,7,Loc,TransL,NCsl,base,caus
996,28,24,7,Loc,TransL,NCsl,base,caus
997,28,25,7,Loc,TransL,NCsl,ivs,base
998,28,26,7,Loc,TransL,NCsl,ivs,base
999,28,27,7,Loc,TransL,NCsl,base,base
1000,28,28,7,Loc,TransL,NCsl,base,base
1001,28,29,7,Poss,TransL,NCsl,ivs,caus
1002,28,30,7,Poss,TransL,NCsl,ivs,caus
1003,28,31,7,Poss,TransL,NCsl,base,caus
1004,28,32,7,Poss,TransL,NCsl,base,caus
1005,28,33,7,Poss,TransL,NCsl,ivs,base
1006,28,34,7,Poss,TransL,NCsl,ivs,base
1007,28,35,7,Poss,TransL,NCsl,base,base
1008,28,36,7,Poss,TransL,NCsl,base,base
1009,29,1,7,PhsH,TransH,Csl,ivs,caus
1010,29,2,7,PhsH,TransH,Csl,ivs,caus
1011,29,3,7,PhsH,TransH,Csl,base,caus
1012,29,4,7,PhsH,TransH,Csl,base,caus
1013,29,5,7,PhsH,TransH,Csl,ivs,base
1014,29,6,7,PhsH,TransH,Csl,ivs,base
1015,29,7,7,PhsH,TransH,Csl,base,base
1016,29,8,7,PhsH,TransH,Csl,base,base
1017,29,9,7,PhsL,TransL,Csl,ivs,caus
1018,29,10,7,PhsL,TransL,Csl,ivs,caus
1019,29,11,7,PhsL,TransL,Csl,base,caus
1020,29,12,7,PhsL,TransL,Csl,base,caus
1021,29,13,7,PhsL,TransL,Csl,ivs,base
1022,29,14,7,PhsL,TransL,Csl,ivs,base
1023,29,15,7,PhsL,TransL,Csl,base,base
1024,29,16,7,PhsL,TransL,Csl,base,base
1025,29,17,7,Aff,TransL,Csl,ivs,caus
1026,29,18,7,Aff,TransL,Csl,ivs,caus
1027,29,19,7,Aff,TransL,Csl,ivs,base
1028,29,20,7,Aff,TransL,Csl,ivs,base
1029,29,21,7,Loc,TransL,NCsl,ivs,caus
1030,29,22,5,Loc,TransL,NCsl,ivs,caus
1031,29,23,7,Loc,TransL,NCsl,base,caus
1032,29,24,7,Loc,TransL,NCsl,base,caus
1033,29,25,6,Loc,TransL,NCsl,ivs,base
1034,29,26,7,Loc,TransL,NCsl,ivs,base
1035,29,27,7,Loc,TransL,NCsl,base,base
1036,29,28,7,Loc,TransL,NCsl,base,base
1037,29,29,4,Poss,TransL,NCsl,ivs,caus
1038,29,30,7,Poss,TransL,NCsl,ivs,caus
1039,29,31,7,Poss,TransL,NCsl,base,caus
1040,29,32,7,Poss,TransL,NCsl,base,caus
1041,29,33,7,Poss,TransL,NCsl,ivs,base
1042,29,34,7,Poss,TransL,NCsl,ivs,base
1043,29,35,7,Poss,TransL,NCsl,base,base
1044,29,36,7,Poss,TransL,NCsl,base,base
